"","SITE","exp_group","FRACTION","DEPTH","BURN_SEVERITY","TREATMENT","DEPTH_UPPER","DEPTH_LOWER","CONC_MEAN","C_PERC","N_PERC","C_N","mg_ml_bpca","g_kg_bpca_lf","g_PyC_kg_LF_C","per_bpca_carb_lf","carbon_stock","carbon_stock_fraction","MASS_PROPORTION_RECOVERED","decayed_mass_kg","total_input","burn_decayed_mass_kg","wood_input_rate","wood_departure_rate","wood_accumulation_rate","years_to_capacity","years_to_recovery","fire_count","fire_frequency","DEPTH_Plotting"
"72","CL1","L","LF","5-10","control","control",5,10,0.0353263485097707,21.24,0.51,41.6470588235294,0.00907432533002073,0.000462790591831057,42.7228122882332,0.0427228122882332,48.852,2.491452,0.051,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"5-10 cm"
"73","CL2","L","BULK","0-5","control","control",0,5,NA,5.02,0.17,29.5294117647059,NA,NA,NA,NA,8.283,NA,NA,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"0-5 cm"
"74","CL2","L","HF","0-5","control","control",0,5,NA,1.67,0.14,11.9285714285714,NA,NA,NA,NA,2.7555,2.4441285,0.887,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"0-5 cm"
"75","CL2","L","LF","0-5","control","control",0,5,0.0935573764986836,25.77,0.63,40.9047619047619,0.0238059482184946,0.00285671378621935,92.3785340259781,0.0923785340259781,42.5205,5.10246,0.12,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"0-5 cm"
"76","CL2","L","BULK","10-20","control","control",10,20,NA,2.99,0.12,24.9166666666667,NA,NA,NA,NA,13.156,NA,NA,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"10-20 cm"
"77","CL2","L","HF","10-20","control","control",10,20,NA,1.11,0.12,9.25,NA,NA,NA,NA,4.884,4.5177,0.925,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"10-20 cm"
"78","CL2","L","LF","10-20","control","control",10,20,0.127141578322102,22.77,0.46,49.5,0.0371867734197432,0.00226839317860433,163.31477127687,0.16331477127687,100.188,6.111468,0.061,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"10-20 cm"
"79","CL2","L","BULK","20-30","control","control",20,30,NA,3.2,0.11,29.0909090909091,NA,NA,NA,NA,15.04,NA,NA,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"20-30 cm"
"80","CL2","L","HF","20-30","control","control",20,30,NA,0.83,0.11,7.54545454545454,NA,NA,NA,NA,3.901,3.608425,0.925,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"20-30 cm"
"81","CL2","L","LF","20-30","control","control",20,30,0.147938678542052,25.49,0.45,56.6444444444444,0.0445330158163913,0.00276104698061626,174.707790570386,0.174707790570386,119.803,7.427786,0.062,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"20-30 cm"
"82","CL2","L","BULK","5-10","control","control",5,10,NA,2.72,0.12,22.6666666666667,NA,NA,NA,NA,4.488,NA,NA,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"5-10 cm"
"83","CL2","L","HF","5-10","control","control",5,10,NA,1.39,0.13,10.6923076923077,NA,NA,NA,NA,2.2935,2.1077265,0.919,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"5-10 cm"
"84","CL2","L","LF","5-10","control","control",5,10,0.0755054778002798,21.75,0.48,45.3125,0.0212332614736445,0.00127399568841867,97.6241906834229,0.0976241906834229,35.8875,2.15325,0.06,8.1390410323239,17.2696952490903,8.1390410323239,0.643657398900596,0.294378477414124,0.349278921486472,23.3024111437516,0,6,70.7777777777778,"5-10 cm"
"85","CL3","L","BULK","0-5","control","control",0,5,NA,11.61,0.27,43,NA,NA,NA,NA,19.1565,NA,NA,2.27659515765365,6.28760780406161,2.27659515765365,0.281069868787915,0.0922134607773262,0.188856408010589,12.0546354854213,0,6,70.7777777777778,"0-5 cm"
